Date,AAPL,AMGN,AMZN,CPRT,EL,GS,ILMN,MA,PAA,RIO,TEF,UPS
2015-03-05,126.41,159.6,387.83,9.32,83.22,190.08,200.13,92.81,49.86,45.47,15.18,100.72
2015-03-06,126.6,154.88,380.09,9.3,82.23,186.91,193.14,90.79,48.65,44.23,14.74,100.62
2015-03-09,127.14,155.01,378.56,9.3,82.88,187.93,193.07,91.12,47.49,44.12,14.63,100.55
2015-03-10,124.51,153.58,369.51,9.17,81.27,182.71,193.12,88.84,47.91,42.91,14.07,99.47
2015-03-11,122.24,152.7,366.37,9.2,80.5,184.18,190.24,86.97,46.76,42.53,13.96,98.72
2015-03-12,124.45,154.25,374.24,9.33,81.22,189.95,188.11,89.25,46.58,42.68,14.11,99.67
2015-03-13,123.59,154.26,370.58,9.32,80.53,189.34,188.21,87.75,46.86,41.9,13.93,98.53
2015-03-16,124.95,163.03,373.35,9.43,81.15,191.9,196.72,88.71,46.64,42.51,13.97,100.26
2015-03-17,127.04,163.07,371.92,9.35,80.82,190.57,194.5,87.97,46.69,42.55,14.05,99.6
2015-03-18,128.47,166.54,375.14,9.34,81.74,192.32,195.09,88.88,47.86,42.94,14.23,100.26
2015-03-19,127.5,169.11,373.24,9.34,81.67,189.97,199.81,89.02,47.64,42.08,13.84,99.91
2015-03-20,125.9,170.1,378.49,9.45,83.53,193.13,196.02,89.82,47.41,43.58,14.43,100.25
2015-03-23,127.21,166.54,375.11,9.38,82.88,191.96,192.1,89.33,47.84,44.19,14.74,99.88
2015-03-24,126.69,166.01,374.09,9.36,83.36,191.28,190.91,89.49,46.99,43.04,14.84,99.26
2015-03-25,123.38,160.62,370.96,9.15,83.72,187.35,183.28,87.37,46.85,43.3,14.72,97.46
2015-03-26,124.24,160.55,367.35,9.19,82.36,187.24,184.37,87.93,47.89,42.72,14.65,96.64
2015-03-27,123.25,162.59,370.56,9.3,82.89,188.06,187.17,87.25,48.03,41.88,14.59,96.59
2015-03-30,126.37,164.3,374.59,9.38,84.07,191.02,187.62,87.67,48.7,42.37,14.48,97.27
2015-03-31,124.43,159.85,372.1,9.39,83.16,187.97,185.64,86.39,48.77,41.4,14.35,96.94
2015-04-01,124.25,157.1,370.26,9.39,83.16,192.23,182.21,86.74,48.72,41.1,14.45,96.54
2015-04-02,125.32,155.88,372.25,9.42,84.1,191.55,183.01,87.03,49.06,41.2,14.62,96.47
2015-04-06,127.35,155.28,377.04,9.53,84.97,192.05,182.79,87.34,49.65,41.68,14.71,96.84
2015-04-07,126.01,157.28,374.41,9.46,83.98,192.39,182.76,87.92,49.7,42.48,14.37,96.68
2015-04-08,125.6,160.33,381.2,9.52,84.17,192.56,185.32,89.32,49.39,42.55,14.3,96.67
2015-04-09,126.56,161.49,383.54,9.47,84.49,194.89,186.34,89.06,49.82,42.13,14.09,96.7
2015-04-10,127.1,163.38,382.65,9.46,83.44,195.64,188.16,88.57,50.47,41.45,14.11,96.79
2015-04-13,126.85,162.49,382.36,9.42,83.2,195.58,190.34,88.25,50.06,40.96,14.29,96.15
2015-04-14,126.3,162.57,385.11,9.4,84.64,197.72,188.16,89.12,50.28,42.82,14.48,96.55
2015-04-15,126.78,165.47,383.45,9.45,84.31,201.1,190.46,89.25,50.45,42.59,14.7,96.62
2015-04-16,126.17,166.87,386.04,9.4,83.92,200.21,193.02,88.72,51.08,42.45,14.57,96.14
2015-04-17,124.75,163.58,375.56,9.25,82.82,197.35,191.16,86.93,50.69,42.02,14.5,95.38
2015-04-20,127.6,165.97,389.51,9.35,82.54,198.1,193.18,87.33,50.93,42.6,14.48,97.46
2015-04-21,126.91,168.46,391.18,9.34,82.73,196.84,199.31,87.77,51.08,41.71,14.59,97.61
2015-04-22,128.62,169.1,389.8,9.3,82.42,198.32,190.04,91.2,50.92,43.39,14.62,98.14
2015-04-23,129.67,169.17,389.99,9.34,82.45,199.31,192.6,90.88,51.19,44.87,14.88,98.22
2015-04-24,130.28,167.91,445.1,9.29,82.26,197.99,189.59,90.72,51.11,45.72,14.76,98.1
2015-04-27,132.65,162.38,438.56,9.16,83.17,196.52,183.71,89.75,50.65,45.63,14.83,97.43
2015-04-28,130.56,162.49,429.31,9.15,82.95,197.49,184.38,90.23,51.64,45.68,15.08,100.77
2015-04-29,128.64,160.98,429.37,9.07,82.44,198.56,186.5,90.25,49.9,45.16,15.03,101.25
2015-04-30,125.15,157.91,421.78,8.89,81.29,196.42,184.25,90.21,50.11,44.79,15.16,100.53
2015-05-01,128.95,160.36,422.87,8.94,82.77,197.53,191.23,91.25,50.09,45.87,15.32,101.38
2015-05-04,128.7,162.11,423.04,8.99,83.54,199.3,189.65,91.18,49.83,45.79,15.28,101.43
2015-05-05,125.8,159.44,421.19,8.79,86.9,197.29,187.04,90.78,50.49,45.91,15.05,100.11
2015-05-06,125.01,158.95,419.1,8.76,87.42,196.25,188.55,90.57,49.08,45.67,15.16,99.22
2015-05-07,125.26,157.9,426.88,8.78,88.33,197.39,190.82,92.05,48.65,45.62,14.71,99.64
2015-05-08,127.62,162.34,433.69,8.78,88.42,200.5,195.81,93.51,48.48,46.11,14.98,100.36
2015-05-11,126.32,161.05,432.85,8.78,87.92,201.73,197.54,92.52,47.87,46.88,14.93,100.53
2015-05-12,125.86,158.24,431.02,8.81,87.59,200.53,196.97,92.39,48.09,46.77,14.86,99.97
2015-05-13,126.01,158.39,426.87,8.76,87.54,201.43,198.23,92.52,48.22,46.48,14.96,99.43
2015-05-14,128.95,161.98,432.28,8.86,89.39,202.62,198.92,93.84,48.49,46.36,14.93,100.67
2015-05-15,128.77,162.36,426.0,8.83,88.95,202.97,199.07,93.22,48.42,46.13,14.88,102.13
2015-05-18,130.19,163.44,425.24,8.92,89.17,204.66,200.76,93.08,49.49,45.64,14.72,101.91
2015-05-19,130.07,163.56,421.71,8.91,89.57,205.4,202.14,93.8,49.59,44.25,14.68,102.08
2015-05-20,130.06,163.98,423.86,8.9,89.08,205.08,201.97,93.24,48.86,44.63,14.7,101.96
2015-05-21,131.39,163.84,431.63,8.87,89.35,204.95,203.12,92.9,47.56,44.97,14.79,102.05
2015-05-22,132.54,163.58,427.63,8.9,90.22,207.8,205.0,92.69,47.7,44.88,14.52,101.43
2015-05-26,129.62,159.01,425.47,8.82,88.48,206.38,205.09,91.89,47.06,44.3,14.07,100.52
2015-05-27,132.04,160.44,431.42,8.89,88.77,209.06,209.47,92.59,47.39,44.43,14.19,100.92
2015-05-28,131.78,157.35,426.57,8.61,88.46,208.48,208.62,92.82,47.05,44.14,14.28,99.87
2015-05-29,130.28,156.26,429.23,8.65,87.43,206.19,206.08,92.26,46.95,43.77,14.16,99.22
2015-06-01,130.54,157.03,430.92,8.55,87.73,207.81,205.44,92.56,47.13,43.17,14.09,99.48
2015-06-02,129.96,156.44,430.99,8.58,87.26,206.43,205.19,93.17,47.8,44.69,14.36,99.43
2015-06-03,130.12,157.13,436.59,8.64,87.36,208.29,208.91,93.5,47.0,44.1,14.54,100.6
2015-06-04,129.36,158.09,430.78,8.89,87.39,208.87,207.96,92.57,45.89,43.84,14.26,100.1
2015-06-05,128.65,157.25,426.95,8.94,87.46,210.45,210.21,92.62,46.0,43.63,14.08,100.51
2015-06-08,127.8,156.47,423.5,8.88,87.53,209.79,210.66,91.9,45.36,43.25,14.08,99.27
2015-06-09,127.42,154.8,425.48,8.9,87.95,209.02,215.59,92.09,45.15,42.42,14.07,99.62
2015-06-10,128.88,155.55,430.77,8.92,88.35,213.13,215.45,94.17,45.1,43.9,14.42,100.46
2015-06-11,128.59,157.96,432.97,8.97,87.69,213.94,217.81,94.5,44.76,44.17,14.53,101.0
2015-06-12,127.17,156.12,429.92,8.94,86.99,213.06,215.27,93.77,45.11,44.04,14.57,100.06
2015-06-15,126.92,156.1,423.67,8.92,86.45,211.76,215.07,93.3,45.5,43.61,14.39,99.96
2015-06-16,127.6,156.23,427.26,9.0,87.83,213.56,215.94,94.15,45.35,43.01,14.31,100.35
2015-06-17,127.3,155.65,427.81,8.92,87.91,212.93,215.37,94.45,45.27,43.27,14.26,100.42
2015-06-18,127.88,160.12,439.39,8.99,88.34,214.6,218.77,96.05,44.99,43.68,14.61,101.4
2015-06-19,126.6,160.72,434.92,8.96,88.32,213.19,218.09,94.81,44.53,43.16,14.55,100.84
2015-06-22,127.61,162.22,436.29,8.97,88.33,216.51,220.01,95.42,44.51,43.53,15.12,101.39
2015-06-23,127.03,161.69,445.99,8.98,87.71,218.4,220.75,95.7,44.7,43.8,14.99,100.75
2015-06-24,128.11,159.89,440.84,8.92,87.48,214.43,220.17,95.51,45.14,43.59,14.95,99.39
2015-06-25,127.5,158.76,440.1,8.92,86.75,212.82,219.0,94.46,44.58,42.9,14.94,98.94
2015-06-26,126.75,158.02,438.1,8.93,88.0,213.17,218.06,94.51,44.08,42.84,15.01,99.35
2015-06-29,124.53,151.6,429.86,8.84,86.05,207.65,213.98,92.52,43.65,42.04,14.36,97.31
2015-06-30,125.42,153.52,434.09,8.87,86.66,208.79,218.36,93.48,43.57,41.21,14.2,96.91
2015-07-01,126.6,154.99,437.39,8.91,87.67,209.94,220.68,94.5,42.4,40.73,14.22,96.94
2015-07-02,126.44,153.26,437.71,8.88,87.52,209.2,220.07,94.24,43.0,41.04,14.27,97.2
2015-07-06,126.0,154.5,436.04,8.94,86.93,208.04,220.51,94.52,42.7,40.14,13.7,96.66
2015-07-07,125.69,155.39,436.72,9.01,88.24,208.21,221.77,93.89,43.56,39.72,13.72,97.5
2015-07-08,122.57,152.31,429.7,8.82,86.2,204.06,213.9,92.49,42.45,38.17,13.46,95.49
2015-07-09,120.07,151.31,434.39,8.82,86.22,204.81,217.17,93.04,42.44,38.53,13.75,95.75
2015-07-10,123.28,154.1,443.51,8.86,87.42,207.19,219.45,94.62,43.21,39.14,14.62,96.96
2015-07-13,125.66,155.76,455.57,8.97,89.18,210.12,221.47,95.5,43.54,40.67,14.54,97.76
2015-07-14,125.61,159.32,465.57,9.03,89.2,212.16,229.26,95.27,43.8,40.51,14.67,97.87
2015-07-15,126.82,160.45,461.19,9.1,89.42,212.96,229.08,95.25,42.92,40.47,14.75,97.18
2015-07-16,128.51,163.04,475.48,9.16,89.31,211.18,230.86,95.82,41.83,40.81,15.05,97.48
2015-07-17,129.62,163.27,483.01,9.16,88.68,212.46,239.76,96.08,41.27,40.35,15.0,97.6
2015-07-20,132.07,164.34,488.1,9.15,88.53,212.39,240.02,97.26,40.13,40.01,15.13,97.59
2015-07-21,130.75,163.7,488.0,8.98,89.24,211.5,237.54,96.71,40.37,39.99,15.06,97.96
2015-07-22,125.22,164.25,488.27,9.02,89.32,213.25,217.49,96.88,39.23,39.03,15.08,97.23
2015-07-23,125.16,164.1,482.18,8.98,89.15,211.05,219.94,95.16,39.56,38.53,15.04,96.11
2015-07-24,124.5,158.59,529.42,8.86,88.4,207.35,221.1,95.83,40.43,37.39,14.99,94.75
2015-07-27,122.77,165.54,531.41,8.81,86.87,205.02,217.27,94.39,41.59,36.97,14.93,95.12
2015-07-28,123.38,172.74,526.03,8.93,88.02,206.24,217.82,95.16,42.21,37.78,15.03,99.94
2015-07-29,122.99,171.47,529.0,9.0,89.62,206.84,217.19,96.73,42.42,38.49,15.16,100.89
2015-07-30,122.37,171.69,536.76,8.97,89.53,207.2,218.87,98.41,41.82,38.2,15.12,101.4
2015-07-31,121.3,176.59,536.15,9.01,89.11,205.07,219.3,97.4,41.75,38.62,15.28,102.36
2015-08-03,118.44,175.59,535.03,9.03,89.51,204.69,216.7,97.44,41.1,37.77,15.35,102.75
2015-08-04,114.64,174.8,531.9,9.04,90.19,205.17,214.31,97.3,40.2,38.5,15.19,102.64
2015-08-05,115.4,176.44,537.01,9.09,91.01,205.7,215.86,98.27,35.95,39.47,15.38,102.94
2015-08-06,115.13,169.66,529.46,9.0,90.04,205.09,209.66,97.16,34.92,40.27,15.39,102.43
2015-08-07,115.52,172.31,522.62,9.04,90.47,203.44,210.5,97.77,35.37,39.8,15.26,102.14
2015-08-10,119.72,170.6,524.0,9.13,89.89,205.97,211.77,98.08,36.71,41.6,15.48,103.43
2015-08-11,113.49,168.56,527.46,9.06,90.28,201.7,208.59,97.2,35.67,40.07,15.4,102.99
2015-08-12,115.24,170.62,525.91,9.0,88.84,201.13,207.36,97.04,36.79,39.29,15.4,102.82
2015-08-13,115.15,168.58,529.66,9.01,89.81,200.74,208.84,97.23,35.53,38.44,15.18,101.84
2015-08-14,115.96,167.72,531.52,9.1,88.82,202.02,208.07,97.89,35.84,38.59,15.07,102.73
2015-08-17,117.16,169.79,535.22,9.18,82.8,202.57,207.91,97.86,35.94,38.24,14.94,102.9
2015-08-18,116.5,167.72,535.02,9.12,83.82,201.18,207.0,97.6,35.11,37.77,14.89,102.76
2015-08-19,115.01,166.57,532.92,9.03,83.42,200.95,205.65,96.6,34.2,36.57,14.81,102.31
2015-08-20,112.65,161.15,515.78,8.83,82.18,196.75,200.43,94.56,33.49,36.74,14.53,101.05
2015-08-21,105.76,155.19,494.47,8.65,79.83,187.74,199.95,90.68,32.82,35.99,14.3,99.14
2015-08-24,103.12,147.64,463.37,8.37,76.56,179.46,191.77,87.83,31.66,34.14,13.86,95.51
2015-08-25,103.74,145.19,466.37,8.39,75.73,178.22,189.64,86.82,32.2,34.3,13.93,94.46
2015-08-26,109.69,153.98,500.77,8.53,78.4,184.4,195.7,91.71,33.23,34.71,14.07,96.63
2015-08-27,112.92,155.72,518.37,8.68,80.07,189.21,201.94,94.05,34.95,36.56,14.29,99.15
2015-08-28,113.29,155.89,518.01,8.75,80.35,187.75,201.7,94.08,35.51,36.6,14.21,98.64
2015-08-31,112.76,151.78,512.89,8.76,79.77,188.6,197.61,92.37,36.06,36.72,14.07,97.65
2015-09-01,107.72,147.46,496.54,8.46,77.23,182.12,193.13,89.05,34.82,34.32,13.63,95.2
2015-09-02,112.34,152.29,510.55,8.76,78.74,184.51,198.11,90.43,34.93,35.2,13.41,96.71
2015-09-03,110.37,149.23,504.72,8.72,79.27,185.06,195.45,91.65,35.18,35.59,13.37,96.77
2015-09-04,109.27,147.02,499.0,8.72,77.35,180.38,193.16,90.53,35.01,34.23,13.1,95.3
2015-09-08,112.31,154.56,517.54,8.84,77.65,185.88,198.42,92.9,35.23,35.93,13.53,97.93
2015-09-09,110.15,151.08,516.89,8.74,76.46,185.68,196.74,89.97,34.12,35.99,13.46,97.05
2015-09-10,112.57,153.14,522.24,8.78,76.01,185.91,199.95,89.68,34.21,36.38,13.3,96.82
2015-09-11,114.21,153.21,529.44,8.76,76.42,185.27,206.41,91.35,32.34,37.21,13.08,97.18
2015-09-14,115.31,151.0,521.38,8.67,76.38,183.94,206.02,90.94,31.62,37.44,12.92,97.01
2015-09-15,116.28,152.14,522.37,8.8,77.4,187.45,205.71,92.11,31.24,36.9,13.02,100.52
2015-09-16,116.41,151.18,527.39,8.83,78.11,188.64,205.29,92.73,31.59,37.21,13.16,100.08
2015-09-17,113.92,153.91,538.87,8.82,78.86,186.45,210.06,93.21,32.48,36.76,13.28,100.62
2015-09-18,113.45,150.59,540.26,8.69,77.64,180.94,208.88,92.15,32.11,35.52,12.73,98.32
2015-09-21,115.21,147.09,548.39,8.77,78.51,183.35,200.19,93.05,32.33,35.32,12.59,99.65
2015-09-22,113.4,145.93,538.4,8.59,77.35,179.72,193.09,92.07,31.49,34.04,12.18,98.51
2015-09-23,114.32,145.72,536.07,8.52,78.35,179.41,189.93,92.14,29.8,33.54,12.06,97.57
2015-09-24,115.0,143.51,533.75,8.46,78.54,176.91,188.28,91.12,30.07,34.02,12.01,97.5
2015-09-25,114.71,138.53,524.25,8.55,79.77,179.83,175.54,91.3,29.82,33.6,12.16,98.76
2015-09-28,112.44,132.24,504.06,8.36,77.19,173.02,167.51,88.35,27.85,32.06,11.93,97.27
2015-09-29,109.06,133.82,496.07,8.35,78.73,171.86,169.82,88.76,26.95,32.65,11.98,98.14
2015-09-30,110.3,138.32,511.89,8.22,80.68,173.76,175.82,90.12,30.38,33.82,12.04,98.69
2015-10-01,109.58,140.23,520.72,8.36,80.95,176.02,157.21,90.73,31.99,33.76,11.91,98.58
2015-10-02,110.38,142.47,532.54,8.5,81.23,177.01,163.61,92.07,33.71,34.78,12.01,99.38
2015-10-05,110.78,143.8,543.68,8.7,83.08,180.7,163.17,94.33,33.76,35.27,12.61,101.53
2015-10-06,111.31,141.22,537.48,8.66,83.08,180.32,145.81,93.92,32.92,35.42,12.75,101.43
2015-10-07,110.78,148.05,541.94,8.71,82.98,182.23,145.94,95.18,33.11,38.19,12.87,102.24
2015-10-08,109.5,149.9,533.16,8.71,83.91,181.07,140.37,95.87,34.03,38.81,12.82,103.38
2015-10-09,112.12,149.59,539.8,8.7,84.45,179.19,147.77,95.82,33.59,39.74,13.11,103.68
2015-10-12,111.6,153.03,550.19,8.74,84.53,180.23,146.6,96.64,32.44,38.95,13.07,104.41
2015-10-13,111.79,147.58,548.9,8.68,83.05,180.97,145.43,95.93,31.71,38.17,12.86,103.3
2015-10-14,110.21,147.81,544.83,8.6,83.13,179.51,144.54,95.03,32.25,39.24,12.65,102.86
2015-10-15,111.86,152.54,562.44,8.69,84.35,184.96,151.84,97.16,32.15,39.21,12.75,103.8
2015-10-16,111.04,152.61,570.76,8.69,84.77,185.18,150.22,97.64,32.93,38.36,12.94,103.95
2015-10-19,111.73,154.47,573.15,8.76,83.8,185.74,147.48,97.74,32.4,37.76,12.82,104.26
2015-10-20,113.77,150.45,560.88,8.82,83.74,185.51,145.1,97.67,32.74,37.5,12.59,104.56
2015-10-21,113.76,150.09,555.77,8.82,83.34,179.7,140.17,96.6,31.7,37.18,12.56,105.26
2015-10-22,115.5,152.31,563.91,8.86,84.59,183.56,142.08,98.02,31.48,37.96,13.04,106.43
2015-10-23,119.08,155.75,599.03,8.93,84.21,185.5,147.43,99.79,31.32,38.29,13.24,106.8
2015-10-26,115.28,158.58,608.61,8.97,83.89,187.01,147.65,99.63,30.15,37.8,13.27,106.18
2015-10-27,114.55,161.98,611.01,8.88,83.67,186.31,145.03,98.43,30.0,37.01,13.01,103.1
2015-10-28,119.27,162.67,617.1,9.0,83.25,191.32,146.96,100.09,30.59,36.7,13.11,102.63
2015-10-29,120.53,160.58,626.55,9.02,82.24,189.89,145.72,100.59,31.64,35.86,13.09,103.47
2015-10-30,119.5,158.18,625.9,9.05,80.46,187.5,143.28,98.99,31.72,36.51,13.17,103.02
2015-11-02,121.18,162.31,628.35,9.18,86.97,189.68,148.84,99.38,31.44,36.15,13.3,104.57
2015-11-03,122.57,162.46,625.31,9.15,86.83,190.69,152.86,100.12,32.97,36.41,13.44,104.48
2015-11-04,122.0,161.88,640.95,9.16,85.9,191.65,159.06,100.52,29.21,36.4,13.35,104.0
2015-11-05,120.92,161.22,655.65,9.27,86.73,192.02,154.75,100.69,28.56,34.94,13.36,104.23
2015-11-06,121.06,160.46,659.37,9.28,85.67,199.17,155.84,101.5,28.44,34.72,13.01,104.99
2015-11-09,120.57,159.63,655.49,9.26,84.65,196.76,154.61,100.47,28.15,34.76,12.8,104.01
2015-11-10,116.77,158.37,659.68,9.23,85.39,197.81,153.3,100.65,27.91,35.26,12.88,104.34
2015-11-11,116.11,156.86,673.25,9.13,85.83,197.39,154.97,100.88,27.13,34.95,12.98,104.8
2015-11-12,115.72,150.98,665.6,8.96,84.35,192.77,155.39,98.28,25.93,33.99,12.76,102.6
2015-11-13,112.34,151.55,642.35,8.92,82.66,190.39,165.65,96.86,25.76,34.24,12.72,101.78
2015-11-16,114.18,154.5,647.81,8.95,83.05,192.16,170.11,98.3,26.77,34.19,12.47,103.14
2015-11-17,113.69,157.6,643.3,8.98,82.06,190.57,173.48,98.07,26.32,33.43,12.68,103.14
2015-11-18,117.29,160.92,663.54,9.1,83.75,193.66,176.43,99.16,25.27,34.63,12.54,103.68
2015-11-19,118.78,159.49,661.27,9.15,84.57,193.03,173.77,98.93,25.15,34.95,12.58,104.1
2015-11-20,119.3,159.91,668.45,9.18,84.4,191.47,174.34,99.5,23.9,34.68,12.45,104.1
2015-11-23,117.75,162.47,678.99,9.3,85.41,189.19,174.62,99.37,24.05,34.22,12.11,103.59
2015-11-24,118.88,162.78,671.15,9.78,85.57,188.67,176.29,98.5,24.2,34.33,12.17,103.4
2015-11-25,118.03,163.95,675.34,9.9,85.4,189.15,180.46,98.16,24.03,33.67,12.19,103.49
2015-11-27,117.81,163.52,673.26,9.92,85.29,190.47,185.56,98.67,23.87,33.11,12.27,104.18
2015-11-30,118.3,161.1,664.8,9.87,84.12,190.02,183.9,97.92,24.78,33.08,12.27,103.01
2015-12-01,117.34,161.98,679.06,9.84,85.03,193.07,187.41,97.93,24.66,33.4,12.3,104.38
2015-12-02,116.28,160.52,676.01,9.81,83.79,190.26,181.6,97.1,23.79,32.48,12.13,103.3
2015-12-03,115.2,154.65,666.25,9.71,83.83,185.2,174.14,95.96,22.29,31.8,12.13,102.29
2015-12-04,119.03,161.43,672.64,9.76,85.43,189.99,178.83,98.7,21.16,31.75,12.11,103.26
2015-12-07,118.28,158.3,669.83,9.75,86.98,185.49,176.09,97.82,18.72,31.01,12.05,102.45
2015-12-08,118.23,159.35,677.33,9.74,87.08,182.92,181.74,98.18,20.47,28.5,11.8,101.16
2015-12-09,115.62,157.89,664.79,9.7,86.24,180.71,178.85,97.82,22.29,29.41,11.82,100.46
2015-12-10,116.17,159.67,662.32,9.72,86.86,182.11,182.65,97.61,22.01,29.9,11.66,100.45
2015-12-11,113.18,155.15,640.15,9.57,84.5,176.56,174.82,94.83,20.31,28.53,11.5,97.46
2015-12-14,112.48,158.11,657.91,9.58,85.55,176.4,174.66,96.3,19.09,28.15,11.35,97.87
2015-12-15,110.49,162.62,658.64,9.68,87.48,182.01,186.28,98.43,19.87,28.18,11.59,98.9
2015-12-16,111.34,164.58,675.77,9.67,89.26,186.21,186.92,100.04,21.02,28.96,11.7,100.51
2015-12-17,108.98,161.43,670.65,9.6,89.21,182.61,181.25,99.33,20.45,27.52,11.54,100.0
2015-12-18,106.03,158.8,664.14,9.53,87.41,175.49,181.94,96.29,19.88,27.38,11.15,98.0
2015-12-21,107.33,159.28,664.51,9.64,88.21,177.75,186.84,97.04,21.67,27.64,10.96,96.89
2015-12-22,107.23,162.3,663.15,9.7,88.65,180.05,186.98,97.54,21.82,28.26,11.09,98.0
2015-12-23,108.61,162.72,663.7,9.72,89.36,182.95,185.35,98.73,24.11,29.86,11.38,97.24
2015-12-24,108.03,163.55,662.79,9.57,88.8,182.47,189.0,98.59,24.25,29.72,11.46,97.34
2015-12-28,106.82,161.73,675.2,9.59,88.66,181.62,188.06,98.53,23.65,29.4,11.3,97.0
2015-12-29,108.74,164.44,693.97,9.7,89.4,183.53,194.18,99.72,23.51,29.27,11.4,97.72
2015-12-30,107.32,163.29,689.07,9.53,89.03,182.01,191.07,98.87,23.01,29.09,11.3,97.09
2015-12-31,105.26,162.33,675.89,9.5,88.06,180.23,191.94,97.36,23.1,29.12,11.06,96.23
2016-01-04,105.35,158.34,636.99,9.42,87.21,177.14,181.28,94.81,24.36,28.41,10.81,94.84
2016-01-05,102.71,158.17,633.79,9.44,88.01,174.09,178.02,94.99,24.08,28.65,10.73,95.78
2016-01-06,100.7,156.72,632.65,9.26,85.09,169.84,177.56,93.35,22.04,27.03,10.61,94.42
2016-01-07,96.45,152.98,607.94,8.92,83.33,164.62,167.72,91.64,21.02,25.81,10.56,92.6
2016-01-08,96.96,150.7,607.05,8.77,82.82,163.94,165.17,89.89,21.96,25.07,10.35,91.39
2016-01-11,98.53,147.69,617.74,8.78,82.88,165.73,165.71,90.58,20.36,24.74,10.29,91.66
2016-01-12,99.96,150.79,617.89,8.79,84.23,165.71,168.64,91.44,21.96,24.02,10.29,93.0
2016-01-13,97.39,145.46,581.81,8.63,83.1,158.99,164.49,89.19,19.85,23.81,10.13,90.61
2016-01-14,99.52,153.16,593.0,8.7,84.28,161.39,175.11,90.71,22.48,25.2,10.19,91.15
2016-01-15,97.13,151.3,570.18,8.43,82.35,155.61,171.15,88.71,20.7,23.62,9.83,90.04
2016-01-19,96.66,151.3,574.48,8.32,83.88,156.82,169.58,86.22,19.1,23.32,9.88,90.35
2016-01-20,96.79,155.02,571.77,8.29,82.93,153.75,171.46,85.13,17.94,22.7,9.68,88.7
2016-01-21,96.3,152.78,575.02,8.25,83.3,151.65,169.18,86.12,19.37,23.87,9.85,89.07
2016-01-22,101.42,156.08,596.38,8.52,85.69,156.86,176.71,88.0,20.99,23.77,10.28,89.9
2016-01-25,99.44,153.43,596.53,8.37,83.47,151.12,174.48,86.77,19.76,22.83,10.11,89.42
2016-01-26,99.99,153.78,601.25,8.54,83.59,154.45,172.9,87.0,20.58,24.39,10.33,90.93
2016-01-27,93.42,150.47,583.35,8.28,82.4,153.72,162.42,84.81,18.88,24.1,10.32,90.87
2016-01-28,94.09,148.35,635.35,8.31,83.69,157.06,154.25,83.43,20.2,24.46,10.24,91.0
2016-01-29,97.34,152.73,587.0,8.38,85.25,161.56,157.95,89.03,21.11,24.65,10.49,93.2
2016-02-01,96.43,152.75,574.81,8.38,85.46,159.65,158.94,88.63,20.39,24.5,10.43,94.08
2016-02-02,94.48,150.11,552.1,8.28,85.02,151.7,154.66,85.93,19.97,23.25,10.02,94.69
2016-02-03,96.35,150.69,531.07,8.34,86.46,152.68,149.46,86.47,20.47,25.05,10.07,95.33
2016-02-04,96.6,149.91,536.26,8.53,87.01,156.49,143.38,86.33,21.18,26.96,10.35,96.25
2016-02-05,94.02,145.04,502.13,8.3,90.99,156.47,136.05,82.76,20.46,26.21,10.46,95.37
2016-02-08,95.01,143.0,488.1,8.38,89.63,149.25,135.37,80.65,17.77,26.43,10.27,97.3
2016-02-09,94.99,143.16,482.07,8.53,90.44,148.25,139.49,81.97,15.88,25.36,9.74,97.53
2016-02-10,94.27,144.81,490.48,8.57,88.47,147.23,138.7,83.31,16.51,25.25,9.94,96.12
2016-02-11,93.7,141.46,503.82,8.58,86.74,140.69,138.46,82.11,15.44,24.59,9.65,95.09
2016-02-12,93.99,144.72,507.08,8.72,88.31,146.13,142.72,84.89,17.32,26.52,9.77,97.25
2016-02-16,96.64,147.15,521.1,8.88,88.62,149.02,149.11,86.18,18.22,26.84,10.21,98.56
2016-02-17,98.12,151.07,534.1,8.98,90.07,150.94,155.63,87.21,19.67,27.63,10.56,98.3
2016-02-18,96.26,149.3,525.0,8.94,91.25,147.73,150.16,86.04,20.55,27.16,10.39,97.46
2016-02-19,96.04,150.12,534.9,9.0,91.63,146.91,151.31,86.79,19.61,27.37,10.34,97.37
2016-02-22,96.88,148.56,559.5,9.05,91.72,148.79,152.93,87.82,21.31,29.11,10.47,98.02
2016-02-23,94.69,147.26,552.94,8.99,91.72,144.91,149.94,86.21,19.78,27.99,10.24,96.97
2016-02-24,96.1,147.11,554.04,9.19,92.02,145.56,149.42,86.42,20.59,25.95,10.01,96.87
2016-02-25,96.76,146.75,555.15,9.52,92.68,148.25,152.4,87.42,21.0,25.66,10.44,97.72
2016-02-26,96.91,147.6,555.23,9.63,91.79,150.25,155.31,87.57,21.27,25.52,9.93,97.44
2016-02-29,96.69,142.28,552.52,9.44,91.33,149.53,150.24,86.92,21.42,26.1,9.94,96.55
2016-03-01,100.53,148.39,579.04,9.85,92.4,154.65,159.51,90.1,21.25,26.96,10.37,98.36
2016-03-02,100.75,147.49,580.21,9.88,91.85,154.2,157.2,89.89,21.76,28.56,10.69,98.77
2016-03-03,101.5,145.84,577.49,9.97,92.2,155.33,157.45,89.74,22.5,28.89,10.8,99.62
2016-03-04,103.01,145.98,575.14,9.91,92.55,156.84,156.14,90.05,22.03,30.32,10.76,100.4
